,제목,가사,장르
38,세월아 Dance,"바람에 흩어지듯이
어느새 지나간 그 세월
버텨내듯이 살다가보니
상처가 나름 많구나
가슴속에 못처럼 박힌
슬픈 사연들을 꺼내면
미련이란 놓을 수 없는
상처가 나를 울리네
세월아 날 버리고 먼저 가거라
가져갈 추억 내가 더 가질 수 있게
아직 난 갖지 못한 추억 있으니
나를 두고 가거라
잊지 못할 그리움으로
남아있는 사연이 있네
미련이란 놓을 수 없는
상처로 남아버렸네
세월아 날 버리고 먼저 가거라
가져갈 추억 내가 더 가질 수 있게
아직 난 갖지 못한 추억 있으니
나를 두고 가거라
나를 두고 가거라",트로트
39,벤치,"내 무릎에 털썩 앉아봐
언제나 너의 벤치로 살 거야
아무 때라도 허전하면
내 가슴에다 기대봐
가다가 길 가다가
피곤해지면 내게 와
너만이 나의 주인이잖아
너만 쉬어 가도록
너 올 때까지 기다릴게
비를 맞고 와도 돼
술 취해서 와도 돼
나는야 너의 벤치야
아침 일찍 와도 돼
저녁 늦게 와도 돼
나는야 너의 벤치야
나는야 너의 벤치야",트로트
40,1.2.3.4,"1 2 3 4
1 2 3 4
1 2 3 4
1 2 3 4
1 일생에 단 한번
당신이란 사람을 만나
아픔 나누며 웃음 나누며
정말 행복해요
2 이 많은 사랑을
죽어서도 받고 싶어요
하루하루 보내는 마음
일년이 하루 같아요
3 삼백년에 한번 핀
무명초가 된다해도
그대 눈에 꽃이 되어
사랑만 받고 싶어요
사랑해요 영원히 사랑해요 영원히
사랑 사랑 사랑 사랑
영원한 내 사랑아
1 일생에 단 한번
당신이란 사람을 만나
아픔 나누며 웃음 나누며
정말 행복해요
2 이 많은 사랑을
죽어서도 받고 싶어요
하루하루 보내는 마음
일년이 하루 같아요
3 삼백년에 한번 핀
무명초가 된다해도
그대 눈에 꽃이 되어
사랑만 받고 싶어요
사랑해요 영원히 사랑해요 영원히
사랑 사랑 사랑 사랑
영원한 내 사랑아
사랑해요 영원히 사랑해요 영원히
사랑 사랑 사랑 사랑
영원한 내 사랑아
사랑해요 영원히 사랑해요 영원히
사랑 사랑 사랑 사랑
영원한 내 사랑아
사랑 사랑 사랑 사랑
영원한 내 사랑아
1 2 3 4",트로트
41,태클을 걸지마,"지금부터 뛰어
앞만 보고 뛰어
어떻게 살았냐고 묻지를 마라
이리 저리 살았을꺼라
착각도 마라
그래 한때 삶에 무게
견디지 못해
긴긴 세월 방황 속에
청춘을 묻었다
어허허 어허허
속절 없는 세월
탓해서 무얼해
되돌릴 수 없는 인생인 것을
지금부터 뛰어
앞만 보고 뛰어
내 인생에 태클을 걸지마
지금부터 뛰어
앞만 보고 뛰어
어떻게 살았냐고 묻지를 마라
이리 저리 살았을꺼라
착각도 마라
그래 한때 삶에 무게
견디지 못해
긴긴 세월 방황 속에
청춘을 묻었다
어허허 어허허
속절 없는 세월
탓해서 무얼해
되돌릴 수 없는 인생인 것을
지금부터 뛰어
앞만 보고뛰어
내 인생에 태클을 걸지마
속절 없는 세월
탓해서 무얼해
되돌릴 수 없는 인생인 것을
지금부터 뛰어
앞만 보고 뛰어
내 인생에 태클을 걸지마
내 인생에 태클을 걸지마",트로트
42,자갈치 아지매,"흥남 부두 돌아 돌아
국제시장 돌고 돌아
소리내어 울었네
소리내어 불렀네
당신을 찾아 헤맸네
반짝반짝 반짝이는
항구의 작은 별들아
우리 엄마 계신 곳까지
나를 나를 데려가다오
영도다리 난간위에서
남포동 뒷골목에서
자갈치 아지매가
목놓아 부르는 이름
엄마 엄마 엄마를 찾는
자갈치 아지매
흥남 부두 돌아 돌아
국제시장 돌고 돌아
소리내어 울었네
소리내어 불렀네
당신을 찾아 헤맸네
반짝반짝 반짝이는
항구의 작은 별들아
우리 엄마 계신 곳까지
나를 나를 데려가다오
영도다리 난간위에서
남포동 뒷골목에서
자갈치 아지매가
목놓아 부르는 이름
엄마 엄마 엄마를 찾는
자갈치 아지매
영도다리 난간위에서
남포동 뒷골목에서
자갈치 아지매가
목놓아 부르는 이름
엄마 엄마 엄마를 찾는
자갈치 아지매
자갈치 아지매",트로트
43,당신의 첫사랑,"당신의 첫사랑


첫사랑을 당신은 잊었나요.
마음만 설레이던 지난날 그 사랑을

첫사랑에 당신은 울었나요.
가슴만 메어지던 지난날 그 사랑에


굳은 맹세 푸른꿈은 사라지고
아련한 추억에 조각들만 남았을 때
쓸쓸한 길에서
약속도 없이 우연히 마주서면
무슨말을 하나요.
세월이 흐른 뒤에


굳은 맹세 푸른꿈은 사라지고
아련한 추억에 조각들만 남았을 때
쓸쓸한 길에서
약속도 없이 우연히 마주서면
무슨 말을 하나요.
세월이 흐른 뒤에 ~",트로트
44,세월의 장난,"별빛이 부서지는
바람부는 바닷가에서
그대를 만나 처음 사랑을 배웠고
그대 사랑으로 다시 태어났죠
세월의 장난으로
너무늦게 만난 우리는
밤이새도록 독한 사랑을 나눴고
독한 그사랑의 세월도 가네요
세월아 가 지마
세월아 가 지마
예쁜 우리님 얼굴에
주름살 남기지마
시간아 멈춰라
시간아 멈춰라
아픈 우리의 사랑아
이대로 멈춰다오
짧은 내생의 마지막 사랑
나 그댈위해 모든걸 바치겠소
당신을 사랑해요
예쁜 주름살이 나를 울려요

세월아 가 지마
세월아 가 지마
예쁜 우리님 얼굴에
주름살 남기지마
시간아 멈춰라
시간아 멈춰라
아픈 우리의 사랑아
이대로 멈춰다오
짧은 내생의 마지막 사랑
나 그댈위해 모든걸 바치겠소
당신을 사랑해요
예쁜 주름살이 나를 울려요
예쁜 주름살이 나를 울려요",트로트
45,임진강,"풀피리 꺾어 불면
물새도 노래하던
옛 이야기 속삭이며
흐르는 임진강아
노젓던 뱃사공은 어디로 가고
쓸쓸한 나룻터에 배만 떠있나
울지마라 물새야
울지를 마라
세월 가면 님도 오겠지
풀피리 꺾어 불면
산새도 노래하던
옛 이야기 모르는 채
말없는 임진강아
휴전선 바라보며 목이 메이는
한 많은 그 사연을 너는 알겠지
울지마라 물새야
울지를 마라
세월 가면 님도 오겠지",트로트
46,실버들,"실버들을 천만사 늘여놓고도
가는 봄을 잡지도 못한단 말인가
이 내 몸이 아무리 아쉽다기로
돌아서는 님이야 어히 잡으랴
한갓되이 실버들 바람에 늙고
이내 몸은 시름에 혼자 여위네
가을 바람에 풀벌레 슬피울 때에
외로운 맘에 그대도 잠 못 이루리
한갓되이 실버들 바람에 늙고
이내 몸은 시름에 혼자 여위네
가을 바람에 풀벌레 슬피울 때에
외로운 맘에 그대도 잠 못 이루리",트로트
47,내 나이가 어때서,"야 야 야 내 나이가 어때서
사랑에 나이가 있나요
마음은 하나요 느낌도 하나요 오오
그대만이 정말 내 사랑인데
눈물이 나네요 내 나이가 어때서
사랑하기 딱 좋은 나인데
어느 날 우연히 거울 속에 비춰진
내 모습을 바라보면서
세월아 비켜라 내 나이가 어때서
사랑하기 딱 좋은 나인데
야 야 야 내 나이가 어때서
사랑에 나이가 있나요
마음은 하나요 느낌도 하나요 오오
그대만이 정말 내 사랑인데
눈물이 나네요 내 나이가 어때서
사랑하기 딱 좋은 나인데
어느 날 우연히 거울 속에 비춰진
내 모습을 바라보면서
세월아 비켜라 내 나이가 어때서
사랑하기 딱 좋은 나인데
사랑하기 딱 좋은 나인데",트로트
48,산다는 건,"산다는 건 다 그런 거래요
힘들고 아픈 날도 많지만
산다는 건 참 좋은 거래요
오늘도 수고 많으셨어요
어떻게 지내셨나요
오늘도 한잔 걸치셨네요
뜻대로 되는 일 없어
한숨이 나도 슬퍼 마세요
어느 구름 속에 비가
들었는지 누가 알아
살다 보면 나에게도
좋은 날이 온답니다
산다는 건 다 그런 거래요
힘들고 아픈 날도 많지만
산다는 건 참 좋은 거래요
오늘도 수고 많으셨어요
라라라 라라라
라라라 라
라 라라
옆집이 부러운가요
친구가 요즘 잘나가나요
남들은 다 좋아 보여
속상해져도 슬퍼 마세요
사람마다 알고 보면
말 못할 사연도 많아
인생이 별거 있나요
거기서 거기인 거지 워
산다는 건 다 그런 거래요
힘들고 아픈 날도 많지만
산다는 건 참 좋은 거래요
오늘도 수고 많으셨어요
산다는 건 다 그런 거래요
세상일이란 알 수 없지만
산다는 건 참 멋진 거래요
모두가 내일도 힘내세요
산다는 건 다 그런 거래요
힘들고 아픈 날도 많지만
산다는 건 참 좋은 거래요
오늘도 수고 많으셨어요
산다는 건 다 그런 거래요
세상일이란 알 수 없지만
산다는 건 참 멋진 거래요
모두가 내일도 힘내세요
오늘도 내일도 힘내세요
라라라 라라라 라라라라
라라라",트로트
49,진정인가요,"미련없다 그 말이 진정인가요
냉정했던 그 마음이 진정인가요
바닷가를 거닐며
수놓았던 그 추억
잊을 수가 있을까요
돌아설 때 눈물짓던 당신이라면
영원토록 영원토록
죽어도 못 잊을 겁니다
잊어달라 그 말이 진정인가요
돌아서던 그 마음이 진정인가요
오솔길을 거닐며
주고받던 그 사랑
잊을 수가 있을까요
돌아설 때 울음 참던 당신이라면
잊으려도 잊으려도
죽어도 못 잊을 겁니다
죽어도 못 잊을 겁니다",트로트
50,사랑은 24시간,"24시간 난 어쩜
1초도 쉰 적 없죠
친구를 만나도
술을 한잔하더라도
나는 그대 생각뿐이야
잘나가지도
잘생기지도 않은 거 알고 있지만
당당한 매력에 난 흠뻑 빠졌죠
그댄 별에서 왔나요
쿵 하면 짝하고 맞는 게 사랑이야
그게 바로 그대랍니다
나를 조심히 조금만 더 천천히
대해주면 좋겠어
다신 사랑을 난 절대
안 할 거라 생각했는데
다신 이별을 난 절대
하고 싶지 않아요
24시간 난 어쩜
1초도 쉰 적 없죠
친구를 만나도
술을 한잔하더라도
나는 그대 생각뿐이야
진짜 사랑이 뭔지 몰라요
가짜들을 만났나 봐요
상처만 주고 눈물만을 주는
나쁜 남자뿐이에요
다신 사랑을 난 절대
안 할 거라 생각했는데
다신 이별을 난 절대
하고 싶지 않아요
24시간 난 어쩜
1초도 쉰 적 없죠
친구를 만나도
술을 한잔하더라도
나는 그대 생각뿐이야
사랑한다고 말할까
아직도 가슴 졸여요
친구를 만나도
술을 한잔하더라도
나는 그대 생각뿐이야",트로트
51,갈무리,"내가 왜 이런지 몰라
도대체 왜 이런지 몰라
꼬집어 말할 순 없어도
서러운 맘 나도 몰라
잊어야 하는 줄은 알아
이제는 남인 줄도 알아
알면서 왜 이런지 몰라
두 눈에 눈물 고였잖아
이러는 내가 정말 싫어
이러는 내가 정말 미워
이제는 정말 잊어야지
오늘도 사랑 갈무리
이래선 안되는 줄 알아
지난간 꿈인 줄도 알아
그런 줄 뻔히 알면서도
마음을 잡지 못하잖아
이러는 내가 정말 싫어
이러는 내가 정말 미워
다시는 생각 말아야지
오늘도 사랑 갈무리",트로트
52,럭키서울,"서울의 거리는 태양의 거리
태양의 거리에는 희망이 솟네
타이프 소리로 해가 저무는
빌딩가에서는 웃음이 솟네
너도 나도 부르자 희망의 노래
다 같이 부르자 서울의 노래
SEOUL SEOUL 럭키 서울
서울의 거리는 청춘의 거리
청춘의 거리에는 건설이 있네
역마 차 소리도 흥겨로워라
시민의 합창곡이 우렁차구나
너도 나도 부르자 건설의 노래
다 같이 부르자 서울의 노래
SEOUL SEOUL 럭키 서울",트로트
53,열두줄,"가슴을 뜯는 가야금 소리
달빛 실은 가야금 소리
한 줄을 퉁기면
옛님이 생각나고
또 한 줄을 퉁기면
음 맛이 절로 난다
둥기 당기 둥기 당기당
둥기 당기 둥기 당기당
사랑 사랑 내 사랑아
어화둥둥 내 사랑아
열두 줄 가야금에 실은 그 사연
어느 누가 달래주리오
가슴을 뜯는 가야금 소리
구곡간장 애타는 소리
한 줄을 퉁기면
옛님이 생각나고
또 한 줄을 퉁기면
음 맛이 절로 난다
둥기 당기 둥기 당기당
둥기 당기 둥기 당기당
사랑 사랑 내 사랑아
어화둥둥 내 사랑아
열두 줄 가야금에 실은 그 사연
어느 눈가 달래주리오",트로트
54,잊을수가 있을까,"잊을 수가 있을까
잊을 수가 있을까
이 한밤이 새고 나면
떠나갈 사람
기나긴 세월 속에
짧았던 행복
서로가 그 사랑을
아쉬워하며
이별이 서러워서
우는 두 여인
잊을 수가 있을까
잊을 수가 있을까
새벽안개 짙은 길을
울며 갈 사람
지나온 긴 세월에
뜨겁던 사랑
서로가 그 사랑을
아쉬워하며
미련에 흐느끼며
우는 두 여인",트로트
55,미워도 다시 한 번,"이 생명 다 바쳐서
죽도록 사랑했고
순정을 다 받쳐서
믿고 또 믿었건만
영원히 그 사람을
사랑해 선 안 될 사람
말없이 가는 길에
미워도 다시 한 번
아 아 안녕
지난날 아픈 가슴
오늘의 슬픔이여
여자의 숙명인가
운명의 장난인가
나만이 가야하는
그 사랑의 길이기에
울면서 돌아설 땐
미워도 다시 한 번
아 아 안녕
영원히 그 사람을
사랑해 선 안 될 사람
말없이 가는 길에
미워도 다시 한 번
아 아 안녕
아 아 안녕",트로트
56,정열의 꽃,"정열의 꽃 피었다 가슴에 내가슴에
정열의 꽃 피었다 가슴에 내가슴 속에 피었다
그대 사랑 참이슬로 뿌리를 내리고
밤풀벌레 소리로 그대이름 외우며
달과 별을 헤이면서 사랑을 만들고
세상속의 빛을 모아 정열의 꽃 피웠죠
고마워요 절 지켜줘서 난 너무 행복해요
이제서야 끝이보인 서로의 시작앞에
산소처럼 너무 깨끗한 공기처럼 너무 투명한
이런 사랑 갖게해준 당신을 사랑해요
오늘은 찐찐하게 키스해 줘요~

정열의 꽃 피었다 가슴에 내가슴에~~~
정열의 꽃 피었다~ 가슴에 내가슴 속에 피었다
그대 사랑 참이슬로 뿌리를 내리고
밤풀벌레 소리로 그대이름 외우며
달과 별을 헤이면서 사랑을 만들고
세상속의 빛을 모아 정열의 꽃피웠죠
고마워요 절 지켜줘서 난 너무 행복해요
이제서야 끝이보인 서로의 시작앞에
산소처럼 너무 깨끗한 공기처럼 너무 투명한
이런 사랑 갖게 해준 당신을 사랑해요
오늘은 찐찐하게 키스해줘요
당신을 사랑해요 오늘은 찐찐하게 키스해줘요",트로트
