제목,가사,가수,발매일,좋아요수,장르
거짓말쟁이,"그냥 보고싶어 한말인데
아프단말 거짓인데
그사람 벌써 내옆에 와주었네요
구겨진 약봉질 건넨 손과
땀에 젖은 티셔츠도
미안해서 눈물이나요
그사람 나를 보고말해요
울지말라고
이렇게 한걸음에 달려왔다고
아파요
그마음이 날 더욱 울게하네요
철없는나 늘아껴주는 맘
오늘처럼 늘변함없이 사랑해줘서

잔뜩 부은 내눈 보며
놀려대는 그모습이
어쩜 이리 귀엽게 보이는걸까요
억지스런 투정으로
조금은 미안하지만
함께라서 행복해져요
그사람 나를 보고 말해요
사랑한다고
이렇게 한걸음에 달려왔다고
알아요
그 마음이 날 더욱 웃게 하네요
고마워요
바람이 있다면
오늘처럼 늘 변함없이 사랑해줘요

l remember you endless my love
그 무엇보다 소중한 사람
사랑이란 그런건가봐
말없이 느껴지는 그런

그사람 나를 보고말해요
사랑한다고
이렇게 한걸음에 달려왔다고
알아요
그 마음이 날 더욱 웃게하네요
사랑해요
또 내일이 와도 늘 그렇듯
하루종일 웃기만해서
누군가 내게 물어본다면
당장은 아니라고 할테죠
난 거짓말쟁이",나비드 (NAVID),2009.06.24,37,발라드
숙제,"함께했던 사진들 내게 줬던 편지도
그렇게나 아끼던 그대 선물까지
하나도 남김없이 버리고 또 버렸죠
익숙했던 그대 손길 그 눈빛까지
하지만 그대 지워지지 않고
아직도 남아있는데
오늘 꼭 해야 할 일
그대를 지우는 일
하지만 또 미루죠
그댈 지울 수 없죠

하지만 그대 지워지지 않고
아직도 남아 있는데
오늘 꼭 해야 할 일
그대를 지우는 일
하지만 또 미루죠
그댈 지울 수 없죠
시린 눈물이 나를 혼내죠
그대를 그리다 내 가슴 무너져
울고 있는 난 어떻게 하죠
아파와요
오늘 꼭 해야 할 일
그대를 지우는 일
하지만 또 미루죠
그댈 지울 수 없죠
그대 살아있는데
내 안에 살아있는데
어떻게 지우나요
하루만 더 미루죠
하루만 더 미루죠

그댈 지울 수 없죠",나비드 (NAVID),2009.06.24,15,발라드
거울 앞에서,"거울 앞에서 멍하니 앉아있어
너와 함께했던 추억이 떠올라
널 위해 거울 앞에서 머무는 것도
왠지 오늘이 마지막인 것 같아
어색하게 웃는 연습을 해
이런 나를 보면
혹시 네 마음 흔들릴까봐
꼭 날 보고 웃기를 제발
또 한 번 기도를 했어
내게 돌아오라고
지금 널 만나면
네 맘 돌릴 수 있을까
연습했던 대로 너를 보며
웃을 수 있을까
난 아마 못할 거야 못났으니까
말없이 너를 보내주겠지

거울 속에 내 모습이 슬퍼
오늘이 지나면
다신 너를 볼 수 없을까봐
꼭 날 보고 웃기를 제발
아직 말 하지 못 했어
너를 사랑한다고
지금 널 만나면
내 맘 전할 수 있을까
어제처럼 내가 너에게
안길 수가 있을까
난 아마 못할 거야 못났으니까
말없이 너를 보내주겠지
헤어지자는 아픈 말은 하지 마
이별은 싫어 날 돌아서지마
지금 널 만나면
네 맘 전할 수 있을까
어제처럼 내가 너에게
안길 수가 있을까
난 아마 못할 거야 못났으니까
제발 내게서 떠나가지마
제발 내게서",나비드 (NAVID),2009.06.24,31,발라드
이렇게 좋은 날에도,"정말 오랜만이야

하늘도 푸르른 날

헬리콥터 소리

들려오는 세시에



너무 우연히 만나

좀 당황했지만

사실 반가웠어

표정 관리 못했어



그래 어떻게 지냈니

정말 어떻게 지냈어

살이 많이 쪄서

몰라 보진 않았니



이렇게 좋은 날에도

이렇게 밝은 날에도

우리 둘의 시간은 멈춰서 서있어



어디 가는 길이야

오, 여긴 웬일이야

내가 하고싶던 말은 그게 아닌데



늘 그랬던 것 처럼

오, 순웃음 지으며

나의 옷차림을 놀려주진 않겠니



그래 어떻게 지냈니

정말 어떻게 지냈어

너도 하루하루 버티고 있는거니



이렇게 좋은 날에도

이렇게 밝은 날에도

우리 둘의 시간은 멈춰서 서있어



언제까지 네가

이렇게 이쁠지



왜 바보처럼 두근대는지







그래 어떻게 지냈니

정말 어떻게 지냈어

살이 많이 쪄서 몰라보진 않았니



이렇게 좋은 날에도

이렇게 밝은 날에도

우리 둘의 시간은 멈춰서 서있어



그래 어떻게 지냈니

정말 어떻게 지냈어

너도 하루하루 버티고 있는거니



이렇게 좋은 날에도

이렇게 밝은 날에도

우리 둘의 시간은 멈춰서 서있어



정말 오랜만이야

정말 어떻게 지냈어",할라맨,2009.06.24,301,"발라드, R&B/Soul"
내 눈물아,"이렇게 사랑할 줄 몰랐어
이렇게 그리울 줄 몰랐어
아직도 널 보면 내 가슴이 뛰고
사랑이 이렇게 아플 줄 몰랐어
돌아서 너를 붙잡지 못했어
내 자신이 나를 속이고 있었지
시간이 갈수록 점점 그리워지고
이별이 이렇게 아플 줄 몰랐어
사랑해 정말 사랑하고 있어
간절한 내 맘 어이해
돌아와 다시 내게 돌아올 순 없니
말로 다 못할 이내 맘
시린 내 눈물에 뜨거운 내 눈물에
아직은 울지를 말아
끝이 아냐 아직 내 사랑은
너 하나로 가득해

이렇게 사랑할 줄 몰랐어
이렇게 그리울 줄 몰랐어
가슴만 답답해 정말 보고싶은 너
이별이 이렇게 아플 줄 몰랐어
사랑해 정말 사랑하고 있어
간절한 내 맘 어이해
돌아와 다시 내게 돌아올 순 없니
말로 다 못할 이내 맘
시린 내 눈물에 뜨거운 내 눈물에
아직은 울지를 말아
끝이 아냐 아직 내 사랑은
너 하나로 가득해
아픈 내 사랑아 고운 내 사랑아
아직은 가지를 말아
끝이 아냐 남은 내 사랑은
너 하나로 가득해
단 하나의 사랑아",박상민,2009.06.26,21,발라드
웃자,"웃어봐 찡그리지 말고 크게 한번 웃어봐

누구나 살아가다 보면 실수 할수 있잖아

웃어봐 한숨 쉬지말고 크게 한번 웃어봐

누구나 살아가다 보면 뚜껑 열릴수 있잖아

여보게 친구 친구 친구 짜증내지마

크게 한번 웃어봐

한번쯤 뒤도 돌아보고 룰루랄라

쉬엄쉬엄 사는거지 다같이 웃자 웃자

웃으면 복이 온다 다같이 웃자 웃자

every body come together",박상민,2009.06.26,14,발라드
힘내 상민아,"돌아보니
그랬더라
항상 버릇처럼 말했더라
되는 일이 없다고 운이라고
내 편이 아니라고
사는게 그렇더라
괜히 남 욕할게 아니더라
되는 놈들은 일단 생각부터
달리 먹더라
오 날 믿어주질 않은 건
누구도 아닌
나였단 사실에 웃음이 나와
해는 또 뜨고 또 지고
새로운 하루들은 돌고 돌잖아
그 중에 딱 내가 주인공인 날이 없겠어
삶이란 두번 또 세번
사는 연습장이 아닌거잖아
세상아 딱 기다려라
내가 널 다 가진다

세살살이 거울보다
나은 선생이란 없더라
내가 살아온 날만
돌아봐도 답은 나온다
오 날 믿어주질 않은 건 누구도 아닌
나였단 사실에 웃음이 나와
해는 또 뜨고 또 지고
새로운 하루들은 돌고 돌잖아
그 중에 딱 내가 주인공인 날이 없겠어
삶이란 두번 또 세번
사는 연습장이 아닌거잖아
세상아 딱 기다려라 내가 널 다 가진다
삶이란 두번 또 세번
사는 연습장이 아닌거잖아
세상아 딱 기다려라 내가 널 다 가진다",박상민,2009.06.26,15,발라드
몽당연필,"몽당연필 손에 쥐고서
연예편지 쓰고서
그아이가 걷던 그 길가에 서서
밤을 세웠어 그땐 그랬어
대학은 꼭 가란 그말에
뜬눈으로 공부해
그러다가도 그아이 생각에
힘든줄 몰랐어
나의 첫사랑 어디 있을까
잘 지내고 있을까
너의 이름 까지
웃는 모습까지
너무 선명해 어제 일처럼
가슴 따스한 추억 한조각
첫사랑에 선물인가봐
시간이 지날수록 눈부셔
잊을 수 없는 그 시절

그 아이가 이사가던 날
먼 발치에 있다가
잘가란 인사 건내지 못하고
울기만 했었어
나의 첫사랑 어디 있을까
잘지내고 있을까
너의 이름까지 웃는 모습까지
너무 선명해 어제 일처럼
가슴 따스한 추억 한조각
첫사랑에 선물인가봐
시간이 지날수록 눈부셔
잊을 수 없는 그 시절
단 한번이라도 한 순간이라도
우연처럼 만나고 싶어도
아름다운 추억 그대로 두고서
내 가슴 안에 간직할래 이대로
너의 첫사랑 나 였더라면
어떻게 되었을까
아직 우리 둘이 만나고 있을까
상상만으로 미소가 흘러
가슴 따스한 추억 한 조각
첫사랑의 선물인가봐
시간이 지날수록 눈부셔
잊을 수 없는 그시절
내겐 소중한 그 시절",왁스,2009.07.02,39,발라드
비겁하지 않겠어,"come on boy
난난난난난나 난난난난나

가지는 못하고
사람들이 말하는 걱정에
매일같이 작아졌고
죽고싶은 날이 여러번
I can never stop it now for you
금마차도 보석같은 구두도
아무것도 없지만
이것만은 믿어
절대로 내 멋대로 살진않아
겁겁겁겁 겁내지 않아
두두두두 두렵지 않아
지지지지 지치지 않아
그 어떤일이 닥쳐도
실패만 한대도
숨이차도 땀이나도
오직 난 너만을 위해서 달려가
비겁하지 않겠어
비겁하지는 않겠어
무너지지 않겠어
난 무너지지 않겠어
비겁하지 않겠어
도망치지 않겠어
물러나지 않겠어
더 당당하게 맞서겠어
비열하지 않겠어
비열하게는 안살아
포기하지 않겠어
절대로 포기는 안돼
비겁하지 않겠어
도망치지 않겠어
물러나지 않겠어
더 남자답게 맞서겠어
강해져야 하고 단단해야돼
정직한 말투와 아껴주는 미소
누구도 몰라보게 변할거야
겁겁겁겁 겁내지않아
두두두두 두렵지않아
지지지지 지치지않아
그 어떤일이 닥쳐도 실패만 한대도
누구보다 내가 먼저
오직 난 너만을 위해서 달려가
비겁하지 않겠어
비겁하지는 않겠어
무너지지 않겠어
난 무너지지 않겠어
비겁하지 않겠어
도망치지 않겠어
물러나지 않겠어
더 당당하게 맞서겠어
비열하지 않겠어
비열하게는 안살아
포기하지 않겠어
절대로 포기는 안돼
비겁하지 않겠어
도망치지 않겠어
물러나지 않겠어
더 남자답게 맞서겠어

현실은 내편이 아니지만
포기하진 않아
모두 날 버리고 떠난대도

비열하지 않겠어
비열하게는 안살아
포기하지 않겠어
절대로 포기는 안돼
비겁하지 않겠어
도망치지 않겠어
물러나지 않겠어
더 남자답게 맞서겠어",SS501,2009.07.02,260,발라드
떠나자,"친구야 닻을 올려라
모험은 이제 시작이다
떠나자 이제 출발이다
이 빗줄기가 그치고
바람이 불면 돛을 펴고
떠나자 새벽바다 위로
아니 목적지같은 건 아직 없어
뱃길도 난 잘 모르지만
가고 또 가다가 보면
어딘가에 닿게 되겠지
죽을 고비도 넘겨야 할거야
어쩌면 후회하겠지만
가고 또 가보는 거야
모험이란 바로 그런거지

목적지같은 건 아직 없어
뱃길도 난 잘 모르지만
가고 또 가다가 보면
어딘가에 닿게 되겠지
죽을 고비도 넘겨야 할거야
어쩌면 후회하겠지만
가고 또 가보는 거야
모험이란 바로 그런거지",윤상,2009.07.03,191,발라드
그땐 몰랐던 일들,"해가 저물도록 힘든 줄도 모르고
이 골목 저 골목을 뛰어다녔지
그땐 그렇게 그땐 그렇게
넓기만 하던 우리 동네
그 때는 몰랐던 일들
궁금한 것은 왜 그리 많았는지
언제나 오늘만 생각하던 짧은 머리
키 작은 꼬마아이

금새 깔깔대고 금새 훌쩍거리고
하루에도 몇 번을 혼이 났던지
참 많이 웃고 참 많이 울던 꼬마는
벌써 어른이 됐어
그 때는 몰랐던 일들
이젠 길지도 짧지도 않은 하루
이따금 그 아이 생각을 하지
그 땐 몰랐던 일들",윤상,2009.07.03,246,발라드
입이 참 무거운 남자,"별볼일 없는
하루하루를 사는 동안
가슴에 남은 이야기들은
넌 언제나
내 편에 서서 들어주었지
시시콜콜 캐묻는 일도 없이
뻔한 불평 하나마나 한 소리
네가 아니면 하지 못할 얘길

지하철에서
우연히 만난 친구 얘기
드라마 속의 그 배우 흉보기
방긋방긋
너는 웃으며 들어주었지
때로는 괜한 화풀이까지
대단치 않은 사소한 얘기들이
쌓여가는 건 슬픈 일이더라
오늘 같은 날 나 혼자선 너를
생각하는 건 슬픈 일이더라
많이도 참 부러운 건
언제나 되있더라",윤상,2009.07.03,144,발라드
기억의 상자를 열다,"갇혔던 기억들이 풀려나는 순간들
그 길 그 불빛 하늘과 바람
그 꿈 그 한숨 그 노래 소리

시간을 떠나서는
존재할 수 없는 운명
그것은 저주 아니면 죽음 사슬
어쩌면 영원의 약속",윤상,2009.07.03,107,발라드
가지말라고,"그대 날 보며 웃네요
가장 행복한 미소로
나는 알고 있는데 그대는 모르죠
오늘 그대를 떠나요
이제 준비한 선물을
손에 끼워줄 차례죠
눈물이 나는데 참아내기가 힘들어
가만히 그대를 안았죠
가지말라고 가지말라고
애원해 봐도 그대는 가겠죠
나는 추억에 살죠
행복한 눈물 속에
그댈 보내야
더 영원히 그댈 볼 수 있죠
너무 사랑했었나봐
이젠 눈물도 말랐어
난 남자이니까
선택이란 걸 해야 해
추억도 과분한 나니까
가지말라고 가지말라고
애원해 봐도 그대는 가겠죠
나는 추억에 살죠
행복한 눈물 속에
그댈 보내야
내 사랑을 지켜낼 수 있죠
널 붙잡고 싶은 나지만
용기없던 나지만
더 약해지면 안되니까
그렇게 사랑했던 나를 떠나야
니가 행복할 수 있잖아 그렇잖아
내가 없어도 곁에 없어도
잘 할 수 있겠죠
대답할 수 있죠
차마 할 수 없던 말
그대 사랑했단 말
내 가슴 속에
영원토록 간직할 테니까",양정승,2009.07.06,43,발라드
Shy Guy (Feat. Punch),"oh yeah yun suk with Punch
yeah yeah shy guy
this song for you baby
ok listen
이른 아침부터 마음이 들떠
널 볼 생각에 내 몸이 바뻐
옷은 뭘 입을까 거울 앞에서
몇 벌 안되는 옷두고 고민하지
오늘 난 너에게 say i love you
조금 자신없는 말이지만
너무 말해주고 싶어
둘이 마주 앉아서 널 보고있으면
예쁜 두 눈 속에 빠져 들어가
맘이 녹아버릴것 같아
I wouldn't change for the world
내겐 너 뿐인걸 누구도 아닌 너
이런 내 마음을 받아준다면
we feelin love
and i love u forever
what's up girl
tell me how you feel
너와 함께 보낸 이 시간이 설레여
나만의 여인 그대
속삭여줄께 사랑의 멜로디
그대에게 한없이 바보같은 날
유혹하네 사랑해
you know i love you baby boo
약속할께 i do
당신만 보고 살아갈래 허락해줘
L O V E forever yo
ha ha you like that
지금 날 사랑한다 말했니
혹시 내가 잘못들은건 아닌지
볼을 꼬집어도 믿기질 않아
한번 더 말해주겠냐고 물어보지
이런 바보같은 내 모습들에
넌 농담이라며 웃지만 난 심각해
숨이 가빠오고 몸이 떨려와 babe
너무 놀라 나도 모르게 말해버렸어
나도 너를 사랑해
I wouldn't change for the world
내겐 너 뿐인걸 누구도 아닌 너
너도 이런 내 마음과 같다면
we feelin love
and i love u forever
매일 거울보며 연습해
멋진말들로 설레임 모두 사라지고
세상 그 어떤 누구보다
나를 미소짓게 하는건
no one else but u
I wouldn't change for the world
내겐 너 뿐인걸 누구도 아닌 너
너도 이런 내 마음과 같다면
we feelin love
and i love u forever
I wouldn't change for the world
내겐 너 뿐인걸 누구도 아닌 너
너도 이런 내 마음과 같다면
we feelin love
and i love u forever
나에겐 너 뿐인걸
whenever yo forever yo
날 웃게하는 바로 너",우연석,2009.07.08,43,발라드
