,제목,가사,장르
10,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),"별빛이 내린 밤
그 풍경 속 너와 나
날 새롭게 하는
따뜻하게 만드는
니 눈빛 니 미소
영원히 담아둘게
너로 가득한 맘
널 닮아가는 나
날 위한 선물
꿈보다 더 아름다운
서로의 품에서
끝 없는 밤을 걷자
나의 모든 날들을 다 주고싶어
내 이 맘을 모두 전하고 싶어
잠들지 못한
푸른 바람들
이렇게 밝게 이 밤을 비춰
너와 작은 일상을 함께 하는게
내 가장 큰 기쁨인걸 넌 알까
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
행복이 짙은 날
어둠이 없는 밤
같은 맘 속에
같은 꿈이 피어난 건
우리의 정해진
운명이 맞닿은거야
나의 모든 날들을 다 주고싶어
내 이 맘을 모두 전하고 싶어
잠들지 못한
푸른 바람들
이렇게 밝게 이 밤을 비춰
너와 작은 일상을 함께 하는게
내 가장 큰 기쁨인걸 넌 알까
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
내게 온 너란 빛이 눈 부셔도
네 앞에서 한 순간도 눈 감지 않아
다가올 시간도
계절의 바람도
널 데려가지 못하게
내가 더 좋은 사람이 되고 싶어
더 아름답게 널 안을 수 있게
잠들지 못한
잠들 수 없는
바람들이 널 부르고 있어
언제까지나 너와 함께 할거야
내 마지막 숨결도 너일거야
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
이렇게 밝게 이 밤을 비춰",RNB
11,찰나가 영원이 될 때 (The Eternal Moment),"서로를 향한 마음이
우주의 작은 뭉쳐짐이라면
이 아름다운 기억이 흩어져도
사라지진 않을 거야
잠들지 못한 바람은
고요히 빛나는 너의 바다로
그 안에 잠겨
죽어도 좋으니 나
네 품에 안겨
너의 이름이 긴 밤을 지나
찰나가 영원이 될 때
얼마나 내가 널 좋아하면
달에 네 목소리가 보여
오색 빛 하늘 별 숲 사이로
너라는 꽃이 피어나
그 세상의 반을 가진다 해도
그저 네 앞에선
꽃에 머물고픈
한 남자일 뿐
오롯이 나를 비춰요
어둠이 드리워도 눈이 부시게
눈물조차
반짝이는 밤의 기적을 노래하네
너의 이름이 긴 밤을 지나
찰나가 영원이 될 때
얼마나 내가 널 좋아하면
달에 네 목소리가 보여
오색 빛 하늘 별 숲 사이로
너라는 꽃이 피어나
그 세상의 반을 가진다 해도
그저 네 앞에선
꽃에 머물고픈 남자일 뿐
밤 하늘 수놓인 모든 것들이
운명 위로 내리는 걸
내 꿈에 안긴 널
한 번 더 가득히 안아
시간을 넘어
빛이 닿는 세계의 바깥까지 함께
너의 깊은 미소의
황홀 속 일렁임은
영원과 이어질 거야
얼마나 내가 널 원하는지
눈을 감아도 너와 마주쳐
쏟아지는 달빛의 선율을 따라
자유의 날개로 향하는 봄날엔
너의 유일한 숨결이 분다",RNB
12,헤픈 우연,"처음이라기엔 너무
길을 이미 다 아는 듯이
우연히라기엔 모두
다 정해진 듯이

우연히 눈을 떠 보니
이 세상에 태어나 있었고
하필 네가 있는 곳이었다
서서히 몸에 배어버린
사소한 습관들이
네게로 가는 길을
내게 알려줘

처음이라기엔 너무
길을 이미 다 아는 듯이
우연히라기엔 모두
다 정해진 듯이

고통의 사랑도
보통의 이별도
You can make it happen
You can make it heaven
우연히라기엔 모두
다 정해진 듯이

만약 내가 그때 그곳을
헤매지 않았더라면
그날 네가 마음 아픈
이별을 안 했었더라면
네 뒤를 따라 걷던 곳
네가 떨어트렸던 꽃
위태롭던 시간 속
서로를 기다려왔어
운명이라고 하기엔
이를 수 있다 생각해
우연히라고 하기엔
설명이 필요한 것 같아
어쩌면 또 스칠 수 있을지 몰라도
지금이 아니면 안 될 것 같던 그 때로

처음이라기엔 너무
길을 이미 다 아는 듯이
우연히라기엔 모두
다 정해진 듯이

고통의 사랑도
보통의 이별도
You can make it happen
You can make it heaven
우연히라기엔 모두
다 정해진 듯이

어쩌면 기억을 지운 채로
하나였던 우린 둘이 되고
운명이란 작은 점 안에서
서로를 찾으며 살았는지도

고통의 사랑도
보통의 이별도
You can make it happen
You can make it heaven
우연히라기엔 모두
다 정해진 듯이

우연히
서서히
점점
더 멀어져가
우연히
천천히
처음
그곳으로 가",RNB
13,벌써 크리스마스,"첫눈이 내려와 눈을 감았더니
내게로 다가오네 겨울이
내 맘에 불어오는 바람은
너를 데려와
단숨에 나를 헝클어 너라는 겨울이
세상이 온통 하얗던
내 눈에 너만 보이던
그 겨울 그때의 네가 눈앞에 내려와
I need you
I want a Christmas day with you
눈이 내리는 오늘밤
너와 둘이 손잡고 걷고 싶은데
I miss you
I want a Christmas time with love
너로 가득한 이 순간
크게 너를 부르면
당장 내게 올 것 만 같아
너의 따뜻한 손 입가에 미소
날 보던 눈까지 더 선명해져
익숙한 너의 그 향기까지도
내 맘 전했을까 흩날리는 눈꽃이
오늘은 더 네가 그리워
내 맘 너는 알까
종소리 울려 퍼지던
내 옆에 웃고 있었던
그 겨울 그때 그곳에
지금 나 서있어
I need you
I want a Christmas day with you
눈이 내리는 오늘밤 너와
둘이 손잡고 걷고 싶은데
I miss you
I want a Christmas time with love
너로 가득한 이 순간
크게 너를 부르면
당장 내게 올 것 만 같아
나 추억을 걷다 보면
꼭 네가 돌아와
내게 다시 안길 것 같아
I need you
I want a Christmas day with you
눈이 내리는 오늘밤
온 세상이 하얗게
너로 물들어
I miss you
I want a Christmas time with love
너로 빛나는 이 순간
크게 너를 부르면
당장 내게 올 것 만 같아
너에게도 눈이 내릴까",RNB
14,Hurt,"보고 싶은 생각에
들어간 우리 창에
나는 말을 거는데
보내지는 않을래
느린 한마디보다
조용함이 더 좋아
기다리고 있지만
매일 이런 건 아냐

난 재미없어 게임 같은 건
다 필요 없어 아무리 좋아도 널 no
말로만은 지겨운걸
먼저 와서 보여줘
먼저 와서 보여줘
‘Cause I’m not gonna be the one to get hurt

Hurt (nah, nah)
I’m not gonna be the one to get hurt
Hurt (nah, nah)
I’m not gonna be the one to get hurt

Hurt (oh, oh, ooh)
I’m not gonna be the one to get hurt (oh, oh, ooh)
I’m not gonna be the one to get hurt (oh, oh, ooh)
I’m not gonna be the one to get hurt (oh, oh, ooh)

매일 잠들기 전에
그리고 또 아침에
쥐고 있는 내 손엔
너없는 화면인데
느린 한마디보다
조용함이 더 좋아
기다리고 있지만
매일 이런 건 아냐

난 재미없어 게임 같은 건
다 필요없어 아무리 좋아도 널 no
말로만은 지겨운걸
먼저 와서 보여줘
먼저 와서 보여줘
‘Cause I’m not gonna be the one to get hurt

Hurt (nah, nah)
I’m not gonna be the one to get hurt
Hurt (nah, nah)
I’m not gonna be the one to get hurt
Hurt (oh, oh, ooh)
Hurt (oh, oh, ooh)

여기까지야
네가 와있는 곳은
너무 멀었어
I’m not gonna be the one to get hurt

여기까지야
네가 와있는 곳은
너무 멀었어
I’m not gonna be the one to get hurt",RNB
15,Vancouver,"It’s been 6 years and 100+ days
Since you left here
I’m getting paranoia
‘Cause you’re still here
Always in my voice
Yeah I’m on tour
Following your voice
It’s been 6 years and 100+ days
Since you left here
I’m getting paranoia
‘Cause you’re still here
Always in my noise
Yeah I’m on tour
Following your voice
어떤 가사를 쓰건
결국 네 얘기를 쓰게 돼
어떤 친구를 만나도
네 생각에 엉망이 돼
네가 없는 서울의 밤거리를 걸을 때
너는 잠에서 지금 막 깼거니 해
가끔은 네가 너무 그리울 때
연락을 했다가도 지우는 게
맞겠거니 해
어쩌면 오지랖일 수도
있겠다 싶어
보냈던 카톡을 지워
그냥 잘 살겠거니 해
하다가도 항상
이상하게 밝은 네가
You 보단 Would you가
아직 익숙한 내가
행복했음 해
‘Cause I’ll be your best friend
Maybe boy whatever
Forever and never
울어도 돼 힘들어도 돼 기대도 돼
잘 못해도 돼 포기해도 돼
보기 좋게 안 꾸며도 돼
Just be yourself
있는 그대로
네 모습 그대로
Vancouver
네가 있는 곳으로 I’ll move on
Yellow cab plane bus or Uber
비행기가 안 뜨면 I’ll scuba dive
Vancouver
네가 있는 곳으로 I’ll move on
Yellow cab plane bus or Uber
비행기가 안 뜨면 I’ll scuba dive
여기까지가 네 생일날
보냈던 가사들이고 지금부터가
진짜 나의 마음이고 그냥 노래가
좋아서 내는 거니까
의미부여 하지마
고민하다가 지웠다던 그 카톡
사실 보냈었어
근데 답장하더라고 딴 사람이
그리고 바뀐 너의
프로필 속 그 사람이
그 사람이겠거니 하며
내 마음속엔 구름이
아마 그때부터였던 것 같아
너에 대한 내 집착이
심해져 갈 때마다
온 너의 연락 한 통이
나를 얼마나 미치게 했는지
너는 절대로 절대로
절대로 절대로
절대로 모를 거야
거짓말도 했어
인터뷰에서
혹시라도 네가
내 노래를 들을까 해서
네가 좋아하던
가수 제목 그대로 했어
난 네가 있던 시간에
혼자 남기로 했어
Vancouver
네가 있는 곳으로 I’ll move on
Yellow cab plane bus or Uber
비행기가 안 뜨면 I’ll scuba dive
Vancouver
네가 있는 곳으로 I’ll move on
Yellow cab plane bus or Uber
비행기가 안 뜨면 I’ll scuba dive
It’s been 6 years and 100+ days
Since you left here
I’m getting paranoia
‘Cause you’re still here
Always in my voice
Yeah I’m on tour
Following your voice
It’s been 6 years and 100+ days
Since you left here
I’m getting paranoia
‘Cause you’re still here
Always in my noise
Yeah I’m on tour
Following your voice",RNB
16,Impurities,"Can you see huh?
떨어진 한 방울 drip
투명한 내 안에 섞여 들지
아무렇지 않은 듯 keep on moving
Impurities show you my impurities
욕심내 더 like a witch
Show you real me 검붉어지는 빛
강렬하게 반짝여 glittery things
Impurities show you my impurities
천천히 밟아가 경계선을 넘어가
검게 휩싸인 욕망들의 deep sign
가시밭길 위로 상처투성이로 가
So natural invincible
Ooh yeah don’t wanna hide
Ooh yeah 과감히 fight
상처로 가득한 단단한 불투명함
So natural 아름다워
I can see 선명해지는 desire
So here’s my key
괜찮아 no matter what you say
Can you see huh?
떨어진 한 방울 drip
투명한 내 안에 섞여 들지
아무렇지 않은 듯 keep on moving
Impurities show you my impurities
욕심내 더 like a witch
Show you real me 검붉어지는 빛
강렬하게 반짝여 glittery things
Impurities show you my impurities
Goodness 혹은 badness
이건 magic 아님 tragic
다친대도 다시 try it oh
심장의 빛깔은 마치 crimson
타오를 듯한 내 안의 passion
모험의 증거는 마치 necklace
나를 더 빛나게 해
I can see 펼쳐진 destinations
So here’s my key
괜찮아 no matter what you say
Can you see huh?
떨어진 한 방울 drip
투명한 내 안에 섞여 들지
아무렇지 않은 듯 keep on moving
Impurities show you my impurities
욕심내 더 like a witch
Show you real me 검붉어지는 빛
강렬하게 반짝여 glittery things
Impurities show you my impurities
짙어지는 욕망은 핏빛
끝을 알 수 없는 내 wishes
아름다워 난 with my scratches
Just because it’s what I am
시련 속에서 커진 power
겁내지 않아 덮친 shadow
다 이뤄 내 desire
Just because it’s what I am
Can you see huh?
떨어진 한 방울 drip
투명한 내 안에 섞여 들지
아무렇지 않은 듯 keep on moving
Impurities show you my impurities
욕심내 더 like a witch
Show you real me 검붉어지는 빛
강렬하게 반짝여 glittery things
Impurities show you my impurities",RNB
17,"낭만교향곡 (Feat. CHANGMO, 박재범)","힙합보단 클래식 첼로를
2Pac보다 멘델스존을
좋아하는 널 위해
스네어 킥 클랩 전부 뺐어

집밥보다 인스턴트를
로맨스보단 코미디를
좋아하던 내가
어제는 타이타닉에 눈물을 훔쳤어

I can be your Bach
I can be your Chopin
I can be your Brahms
Ludwig Van Beethoven

I can be your Schubert
Rachmaninoff
Shostakovich
Vivaldi or Debussy

Everything you want girl
Just tell what you want
Any kind of song
Doesn’t matter if it’s classic

I can be your Wagner
I can be your Haydn
Tchaikovsky
Want your little kiss

피아노 앞에 5분도 못 있었던
그 꼬맹이가 이젠 노래를 불러
엄마 때문에 했었던 기악합주부
덕에 오랜만에 클라리넷을 불어
까만 연미복의 남자는 아니지만
힙합밖에 모르는 그런 나지만
하지만 널 위해서라면
난 뭐든 될 수가 있어
Bill Evans Chet Baker도

노래를 불러
따다다다다
빠바바바바
트럼펫 소리
뿌부부부부
Everything you want girl
Just tell what you want

노래를 불러
따다다다다
빠바바라바
트럼펫 소리
뿌부부부부
Any kind of song
Doesn’t matter if it’s classic girl

이젠 소년이라는 말이 효과를 발하지 않는 게
좀 섭섭해도
몇 년 전과 달리 겸허해
강마에 이후 최고 마에스트로라고 불리던
때가 어젠데
그 어제가 네 어제가 아니었구나,
시간은 참 빨리 가
그녀는 말해 그때 창모는 도대체 어땠을까?
Baby girl, 그 질문에 대답했어 만날 동안
잘 까먹으니 상기시킬 게
Let me go with my flow, umm
너 앞에선 꼭 멋쟁이
같은 곡만 연주해
Haydn, Bach, Beethoven
치는 조성진인 척해
아 또 틀렸네
사랑한단 말 잘 못해,
남사스럽게 ‘사랑해’ 하긴 했다
내 페라리 조수석에
우리가 돈 걱정 없이 맨날 데이트해도
난 쌓고 싶어
낙산 데려가 널 위한 모래성
나 지금 9천만원짜리 시계를 찼지만 안 정확해
네 빈 시간이 내 시, 분, 초, Love

노래를 불러
따다다다다
빠바바바바
트럼펫 소리
뿌부부부부
Everything you want girl
Just tell what you want

노래를 불러
따다다다다
빠바바라바
트럼펫 소리
뿌부부부부
Any kind of song
Doesn’t matter if it’s classic girl

If you want, I can be your Mozart and Brahms
If you want, I can be your Yuki, Yiruma
If you want, can I be your 창모?
몰랐겠지만 나 형 랩 잘 따라 불러

If you want, I can be your DOK2 and The Quiett
If you want, 말해 뭐해, 다 돼 주고파요

난 다섯 살일 때
사춘기가 올 때
스물아홉, 일흔 살이 돼도
똑같을 걸 너에 대해

난 Classical 음악은 몰라도 I’ll be your classic baby
네 입술이 틀 때 Girl I can be your chapstick
I’m not being drastic 이 순간이 마치 매직처럼
날아다니는 기분 Put me in a casket
네 품속에 죽으면 죽어도 여한이 없지
It’s ok girl just trust me
냉정했던 내 마음 지금은 사랑이 가득 찼지
널 위해서 내 명곡을 다 썼지
All I wanna do
꽉 안아주고 멈추고 싶어
Baby girl JOAH
네 모든 것이 JOAH yeah
I'm just going crazy for yah
GA NA DA RA MA BA SA
단순해 like 1 2 3
몸 몸 몸매
오늘 밤에 you can come see me

힙합보단 클래식 첼로를
2Pac보다 멘델스존을
좋아하는 널 위해

집밥보다 인스턴트를
로맨스보단 코미디를
좋아하던 내가
어제는 타이타닉에 눈물을 훔쳤어",RNB
18,Beautiful,"it`s a beautiful life
난 너의 곁에 있을게
it`s a beautiful life
너의 뒤에 서 있을게
beautiful love
하늘아래 너와 있다면
숨쉬는 것만으로도 좋아
it`s a beautiful life
beautiful day
너의 기억에서 내가 살텐데
beautiful life beautiful day
내 곁에서 머물러줘
beautiful my love
beautiful your heart
it`s a beautiful life
it`s a beautiful life
it`s a beautiful life
언제나 널 지켜줄게
it`s a beautiful life
내게 기댈수가 있게
beautiful love
너의 눈물 너의 미소도
곁에서 함께 할 수 있도록
it`s a beautiful life
beautiful day
미치도록 널 사랑했었던 날
beautiful life beautiful day
너를 잃고 싶지 않아
beautiful my love
beautiful your heart
it`s a beautiful life
세상에 너와 닮은 추억이
또 덩그러니 내게 남겨져있어
너와의 기억 너와의 추억
it`s a sorrowful life
sorrowful day
슬픔을 이기지 못하는 내게
sorrowful life sorrowful day
내 곁에서 떠나지마
추억속에 내가 살지 않도록
it`s a beautiful life",RNB
19,Grey Christmas,"Wake up
Look outside the window
Twinkling like the stars
See the white stars
Look up
Look up angel's coming down
Shining in the Dark
Merry Christmas must be true
Merry Christmas must be true
Santa closed
Feel so 고독
눈 대신 dust
Bang bang oh
멋진 거린 spot of instar
그래 이 Christmas in my eyes
새하얀 fake
내 눈엔 Grey Christmas
차라리 Chris Hemsworth가
내 chrismas
아직도 너를 그리워하기엔 난
(I'm twenty nine)
ah - 모퉁이 같은 내 마음
Oh - I - be come monster !
I am not lonely but
싱숭생숭 Christmas
새하얀 눈을 내려줘
Mr. 그린치
새하얀 fake
내 눈엔 Grey Christmas
just not today
364 Christmas
I am not lonely it's true
내가 보는 세상은 카니발 box
꽉 막힌 도로 위를 수 놓는
traffic light
칙칙한 빛깔 내 눈이 이상한 걸까
chic chic 하려다 난 씩씩대
holy 하지 못한
내 자신에게 oh sorry
holy 하지 못한 들 어쩌리
ah - 모퉁이 같은 내 마음
Oh - I - be come monster !
I am not lonely but
싱숭생숭 Christmas
새하얀 눈을 내려줘
Mr. 그린치
새하얀 fake
내 눈엔 Grey Christmas
just not today
364 Christmas
I am not lonely it's true",RNB
20,밝게 빛나는 별이 되어 비춰줄게,"우리의 모든 순간이
애틋해 눈물 날 때면
언제나 네게 닿을 수 있게
가까이서 머물게
유난히 더 힘든 날엔
더 이상 외롭지 않게 안아줄게
영원히 내 품에 너를 간직할게
세상이 널 외면해도
모두가 저버린대도
항상 곁에서 변함없이 늘 있어줄게
밝게 빛나는 별이 되어
너를 비춰줄게 매일
어두워 헤맬 때도
앞이 두려워도
언제나 널 지켜줄게
세상이 널 아프게 할 땐
내가 안아줄게 매일
포근한 바람으로
따듯한 햇살로
난 널 지켜줄게 매일
너의 모든 시간 속에 내가 함께할게
오직 너를 위한 소중한 꿈을 담아
밝게 빛나는 별이 되어
너를 비춰줄게 매일
어두워 헤맬 때도
앞이 두려워도
언제나 널 지켜줄게
세상이 널 아프게 할 땐
내가 안아줄게 매일
포근한 바람으로
따듯한 햇살로
난 널 지켜줄게
네가 걸어가는 그 길 따라
수많은 별이 되어 비춰줄게
눈부시게 또 아름답게
너를 비춰줄게 매일
세월이 흐른대도
시간이 지나도
언제나 널 사랑할게
영원히 너만을 빛나게
내가 비춰줄게 매일
길고 긴 시간 속에서
찾아올 끝에도
너를 사랑할게 매일",RNB
21,비도 오고 그래서 (Feat. 신용재),"비도 오고 그래서
네 생각이 났어
생각이 나서 그래서
그랬던거지
별 의미 없지
오늘은 오랜만에
네 생각을 하는 날이야
일부러 난 너와 내가
담겨 있는 노랠 찾아
오늘은 슬프거나
우울해도 괜찮은 맘이야
어차피 이 밤이
다 지나가면은 별 수도 없이
난 또 한 동안은 널 잊고 살테니까
내 가슴 속에만
품고 살아갈테니까
비도 오고 그래서
네 생각이 났어
생각이 나서 그래서
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서
떨어지는 빗물과
시계 초침 소리가
방 안 가득 채우면
그 때로 난 돌아가
차라리 난 이 비가
그치지 않았음 해
매일 기억 속에 살 수 있게
나 널 아프게 했던
못난 놈이니까
널 다시 품에 안을
자격도 없으니까
비도 오고 그래서
네 생각이 났어
생각이 나서 그래서
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서
우리에게 주어진 행복을
너무 빨리 쓴 것 같아
거기까지 인 것 같아
이 비가 그칠 땐 각자 있던 곳에서
다시 살아가야만 해
비도 오고 그래서
네 생각이 났어
생각이 나서 그래서
그랬던거지
별 의미 없지
우산 속에 숨어서
네 집을 지나쳐
그 날의 감정을
다시 느껴보고파서",RNB
22,크리스마스데이 (Christmas Day),"Woo Woo Woo
찬바람이 내게 불어와
눈떠보니 벌써 12월
지난 겨울이 문득 떠올라
우리 함께였던 그 겨울
첫눈 오는 날 너와
손 붙잡고 온종일 걸었는데
우리 둘은 추운 줄도 모르고
그저 웃기만 했었잖아
I LOVE YOU I MISS YOU
겨울이 널 데려왔나 봐
I'm waiting for your love
기다렸던 크리스마스 데이
너를 꼭 볼 것만 같은
크리스마스 타임
하얗게 내리는 눈처럼 웃었던
네가 닿을 것만 같아
I'm waiting for love
더 특별한 크리스마스 데이
귓가에는 종소리가 울려 퍼지던
추억 속 그날처럼
니가 날 부르는 것 같아
그리운 내맘 전해질까
크리스마스 데이
온통 새하얗게 변한 거리에
많은 사람들 속 가운데
오직 너만 보였어
그날 네가 내게 안겨있었던
그곳에 난 지금 서있어
I LOVE YOU I MISS YOU
겨울이 널 데려왔나 봐
I'm waiting for your love
기다렸던 크리스마스 데이
너를 꼭 볼 것만 같은
크리스마스 타임
첫눈에 남겼던 발자국처럼
넌 가슴속에 남아있는데
멀리서 니가 나를 본다
나에게 니가 다가 온다
이건 모두다 내 꿈인 걸까
당장 한걸음 더 달려가면
내게 안길 것 같은데
I'm waiting for your love
기다렸던 크리스마스 데이
너를 꼭 볼 것만 같은
크리스마스 타임
하얗게 내리는 눈처럼 웃었던
네가 닿을 것만 같아
I'm waiting for love
더 특별한 크리스마스데이
귓가에는 종소리가 울려 퍼지던
추억 속 그날처럼
니가 날 부르는 것 같아
그리운 내 맘 전해질까
크리스마스 데이
Woo Woo Woo
크리스마스 데이",RNB
23,미안해,"습관처럼 떠오르던
눈에 아른거리던 네 모습이
더는 그려지지 않아
거짓뿐이었던 너의 말과
너도 모르는 너의 모습들을
더는 원치 않아
단 한 번뿐인 이별에도 말하지 못한
너의 진심을 이젠 다 알 것 같은데
미안해 더는 널 바라보지 않아
미안해 더는 나 후회하지 않아
다시 널 마주할 그 순간에도
널 사랑하지 않아 말할 수 있어
수화기 너머 들리는
지친 날 위로하던 네 목소리
더는 그려지지 않아
함께 쌓았던 추억과
그 많던 말들이 아쉬워서
전하지 못한 말들이
미안해 더는 널 바라보지 않아
미안해 더는 나 후회하지 않아
다시 널 마주할 그 순간에도
널 사랑하지 않아 말할 수 있어
어색하게 만난 우리 시작도
처음 고백했던 그 순간들도
다 어제 같은 일인데
누굴 만나 사랑한다는 게
너를 만나 내가 변해간단 게
이젠 없어
미안해 더는 널 사랑하지 않아
미안해 더는 나 후회하지 않아
힘든 시간들에 지쳐갈 때도
이렇게 해야만 내가 편할 것 같아",RNB
24,Square (2017),"All the colors and personalities
모든 색깔과 성격들
you can’t see right through what I truly am
그것들 사이로는 내가 정말 어떤 사람인지 볼 수 없어
you’re hurting me without noticing
넌 예고도 없이 나에게 상처를 주고
I’m so, so broke like someone just robbed me
누가 날 털어간 것 마냥 부서진 것 같아

I’m no invincible
난 강한 사람이 아니야
I have much memories of getting more weaker
난 점점 약해져가는 기억들이 훨씬 많은 걸
I know I’m not loveable
나도 내가 사랑받을 수 없는 거 알아
but you know what you’d have to say
그래도 네가 어떤 말을 해줘야 하는지 알지?


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away
우린 이 밤을 신나게 보낼 거야
who did that to you, babe
누가 너에게 그런 짓을 한 거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 한잔하고, 감당하기 힘든 하루를 보내자!
would you want me in bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come take my arms and go
나와 함께 가자!
I’II be yours for sure”
내가 너의 것이 되어줄게!”


All the traces and reminiscences
모든 흔적들과 과거를 회상하는 일들
You can’t sense right through how I truly was
그 사이로는 내가 정말 어땠는지 느낄 수 없을 거야
You were gripping me without noticing
넌 날 예고도 없이 끌어당겼고
Was so, so strange like Someone never loved me
마치 누가 날 사랑한 적이 없는 것처럼 정말 낯설었어

I’m no invincible
난 강한 사람이 아니야
I have much memories of getting more weaker
난 점점 약해져가는 기억들이 훨씬 많은 걸
I know I’m not loveable
나도 내가 사랑받을 수 없는 거 알아
but you know what you’d have to say
그래도 네가 어떤 말을 해줘야 하는지 알지?


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away!
우린 이 밤을 신나게 보낼거야
who did that to you, babe
누가 너에게 그런 짓을 한거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 마시고, 감당하기 힘든 하루를 보내자
would you want me, in bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come take my arms and go
나와 함께 가자
I’ll be yours for sure”
내가 너의 것이 되어줄게”


You’re the only one, who saw my yesterday
너는 내 어제를 본 유일한 사람이야
the one who knows I’m here alive today
여기, 오늘 내가 살아있다는 걸 아는 사람이고
Comfort me say, what I’m meant to you
날 위로해줘, 내가 너에게 어떤 뜻인지 말해줘
you should know what you have to say
네가 뭐라고 해야 하는지 알아야 해


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away
우린 이 밤을 신나게 보낼 거야
who did that to you, babe
누가 너에게 그런 짓을 한거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 마시고, 감당하기 힘든 하루를 보내자
would you want me in, bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come, take my arms and go
나와 함께 가자
I’ll be yours for sure”
내가 너의 것이 되어줄게”",RNB
